tableId,correctnessAlwaysFirst,correctnessAlwaysEmpty,correctnessChen,correctnessClassifierFeatures,correctnessClassifierStacking,correctnessFindCountry,correctnessFindCountryNames,correctnessFindCrossing,correctnessFindHtmlHeader,correctnessFindHtmlStyle,correctnessTengli,numberOfColumns,numberOfRows,numberOfCells,columnsToRowsRatio,columnsToCellsRatio,rowsToColumnsRatio,rowsToCellsRatio,cellsToColumnsRatio,cellsToRowsRatio,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,containsCountry,numberOfCellsContainingCountr,percentageOfCellsContainingCountr,containsCountr,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalized,percentageOfCellsAllCapitalized,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,numberOfCellsWithId,percentageOfCellsWithId,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,avgNumberOfWords,sdNumberOfWords,minNumberOfWords,maxNumberOfWords,avgNumberOfCharacters,sdNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,avgNumberOfLetters,sdNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,avgNumberOfNumbers,sdNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,avgNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,avgColspanLength,sdColspanLength,minColspanLength,maxColspanLength,avgRowspanLength,sdRowspanLength,minRowspanLength,maxRowspanLength
99665315_5968397450225916242-0,false,false,true,true,false,false,true,false,false,false,false,7,11,77,0.6363636255264282,0.09090909361839294,1.5714285373687744,0.1428571492433548,11.0,7.0,0,0.0,false,0,0.0,false,32,0.42,0,0.0,20,0.26,11,0.14,7,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.12,1.12,0.36,1,3,3.22,4.26,0,15,3.22,4.26,0,15,2.14,1.97,0,6,0.26,0.47,0,2,0.0,0.0,0,0,0.0,0.0,0,0
74351830_1720648322423028216-0,false,false,true,true,false,false,false,false,false,false,true,4,8,32,0.5,0.125,2.0,0.25,8.0,4.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,25,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.09,1.61,1,7,13.44,15.49,1,51,13.44,15.49,1,51,0.47,0.92,0,3,1.03,0.9,0,3,0.0,0.0,0,0,0.0,0.0,0,0
Global breast cancer incidence rate.html-0,false,false,true,false,false,false,true,false,false,false,true,3,183,549,0.016393441706895828,0.005464480724185705,61.0,0.3333333432674408,183.0,3.0,0,0.0,false,0,0.0,false,80,0.15,0,0.0,185,0.34,0,0.0,0,0.0,0,0.0,3,0.01,546,0.99,0,0.0,0,0.0,159,0.29,1.13,0.47,1,5,3.66,4.97,0,29,3.66,4.97,0,29,2.52,1.88,0,6,0.54,0.51,0,2,0.02,0.22,0,3,0.0,0.0,0,0
72914669_108262620632100647-0,false,false,true,true,false,false,true,true,false,false,true,6,6,36,1.0,0.1666666716337204,1.0,0.1666666716337204,6.0,6.0,0,0.0,false,0,0.0,false,20,0.56,6,0.17,10,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,1.06,0.23,1,2,2.14,3.69,0,11,2.14,3.69,0,11,1.28,1.39,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
28290878_7202255282128974209-0,false,false,false,true,false,false,false,true,false,false,false,7,11,77,0.6363636255264282,0.09090909361839294,1.5714285373687744,0.1428571492433548,11.0,7.0,0,0.0,false,0,0.0,false,18,0.23,7,0.09,43,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.05,1.14,0.35,1,2,3.68,4.02,0,15,3.68,4.02,0,15,0.52,0.75,0,2,0.16,0.37,0,1,0.0,0.0,0,0,0.0,0.0,0,0
84165402_1240290052836593001-0,false,false,false,true,false,false,false,false,false,false,false,5,14,70,0.3571428656578064,0.0714285746216774,2.799999952316284,0.20000000298023224,14.0,5.0,0,0.0,false,0,0.0,false,13,0.19,0,0.0,56,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.5,1.86,1.42,1,7,10.43,10.54,0,49,10.43,10.54,0,49,1.03,1.86,0,8,0.51,1.19,0,5,0.0,0.0,0,0,0.0,0.0,0,0
infoplease.com.html-0,false,false,false,true,false,true,true,true,false,false,false,5,18,90,0.2777777910232544,0.0555555559694767,3.5999999046325684,0.20000000298023224,18.0,5.0,1,0.01,true,1,0.01,true,30,0.33,1,0.01,22,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.13,1.19,0.6,1,4,2.73,4.71,0,27,2.73,4.71,0,27,1.66,1.27,0,4,0.53,0.71,0,3,0.0,0.0,0,0,0.0,0.0,0,0
63.html-0,false,true,true,false,true,true,true,false,true,true,false,2,46,92,0.043478261679410934,0.021739130839705467,23.0,0.5,46.0,2.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,92,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.1,1.07,0.25,1,2,8.02,3.53,3,26,8.02,3.53,3,26,0.0,0.0,0,0,0.03,0.23,0,2,0.0,0.0,0,0,0.0,0.0,0,0
countrycode.html-0,true,false,true,true,false,true,true,true,false,false,true,6,238,1428,0.02521008439362049,0.004201680887490511,39.66666793823242,0.1666666716337204,238.0,6.0,2,0.0,true,2,0.0,true,0,0.0,0,0.0,476,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,192,0.13,2.08,0.81,1,6,7.13,4.39,1,32,7.13,4.39,1,32,4.3,3.7,0,11,1.74,1.5,0,5,0.0,0.0,0,0,0.0,0.0,0,0
GLobal death rate.html-0,false,false,true,true,false,true,true,true,false,false,true,3,225,675,0.013333333656191826,0.004444444552063942,75.0,0.3333333432674408,225.0,3.0,1,0.0,true,1,0.0,true,230,0.34,0,0.0,227,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,184,0.27,1.14,0.54,1,7,3.48,5.35,0,45,3.48,5.35,0,45,1.79,1.38,0,4,0.35,0.5,0,4,0.0,0.0,0,0,0.0,0.0,0,0
ww.finfacts.com-salcomp.html-0,false,false,false,true,false,true,true,true,false,false,true,3,13,39,0.23076923191547394,0.07692307978868484,4.333333492279053,0.3333333432674408,13.0,3.0,1,0.03,true,1,0.03,true,10,0.26,0,0.0,16,0.41,1,0.03,0,0.0,0,0.0,6,0.15,0,0.0,0,0.0,0,0.0,9,0.23,2.05,2.37,1,8,9.82,17.01,0,55,9.82,17.01,0,55,1.74,2.41,0,6,0.64,0.84,0,3,0.46,1.1,0,3,0.0,0.0,0,0
69437433_6879391104610292912-0,true,false,true,true,false,true,true,true,false,false,true,4,14,56,0.2857142984867096,0.0714285746216774,3.5,0.25,14.0,4.0,1,0.02,true,1,0.02,true,0,0.0,0,0.0,43,0.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.23,6.32,7.71,1,26,36.57,31.03,4,119,36.57,31.03,4,119,8.84,16.78,0,63,4.77,4.92,0,17,0.0,0.0,0,0,0.0,0.0,0,0
16.html-0,true,false,true,true,false,true,true,true,false,false,false,6,190,1140,0.031578946858644485,0.005263158120214939,31.66666603088379,0.1666666716337204,190.0,6.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,1123,0.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,315,0.28,1.71,1.15,1,11,11.28,8.17,1,66,11.28,8.17,1,66,0.0,0.0,0,0,0.12,0.43,0,4,0.0,0.0,0,0,0.0,0.0,0,0
ibo.org.html-0,false,false,false,true,false,false,true,false,false,false,false,6,150,900,0.03999999910593033,0.006666666828095913,25.0,0.1666666716337204,150.0,6.0,1,0.0,true,1,0.0,true,587,0.65,3,0.0,303,0.34,262,0.29,0,0.0,0,0.0,7,0.01,0,0.0,0,0.0,0,0.0,124,0.14,1.08,0.42,1,6,2.15,4.51,0,42,2.15,4.51,0,42,0.82,0.73,0,4,0.03,0.18,0,3,0.02,0.22,0,3,0.0,0.0,0,0
www.nationmaster.com.html-0,true,false,true,true,false,false,true,true,false,false,true,2,273,546,0.007326007355004549,0.0036630036775022745,136.5,0.5,273.0,2.0,0,0.0,false,1,0.0,true,0,0.0,0,0.0,283,0.52,0,0.0,14,0.03,0,0.0,0,0.0,546,1.0,544,1.0,0,0.0,182,0.33,7.56,10.85,1,128,50.6,70.53,1,817,50.6,70.53,1,817,0.08,0.79,0,13,1.85,2.86,0,17,0.0,0.0,0,0,0.0,0.0,0,0
98705525_6598881134939787614-0,false,false,true,false,false,false,false,false,false,false,false,9,25,225,0.36000001430511475,0.03999999910593033,2.777777671813965,0.1111111119389534,25.0,9.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,106,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.3,0.55,1,3,5.12,5.95,1,25,5.12,5.95,1,25,0.0,0.0,0,0,0.1,0.3,0,1,0.0,0.0,0,0,0.0,0.0,0,0
Global adolescent birth rate.html-0,true,false,true,true,false,true,true,true,false,false,false,3,225,675,0.013333333656191826,0.004444444552063942,75.0,0.3333333432674408,225.0,3.0,1,0.0,true,1,0.0,true,299,0.44,0,0.0,227,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,181,0.27,1.17,0.63,1,6,3.77,6.44,0,46,3.77,6.44,0,46,2.23,1.71,0,4,0.24,0.44,0,2,0.0,0.0,0,0,0.0,0.0,0,0
5081340_9182863005983339607-0,false,false,false,true,false,false,false,false,false,false,true,8,23,184,0.3478260934352875,0.043478261679410934,2.875,0.125,23.0,8.0,0,0.0,false,0,0.0,false,101,0.55,0,0.0,70,0.38,2,0.01,0,0.0,0,0.0,0,0.0,184,1.0,0,0.0,0,0.0,2,0.01,1.17,0.43,1,4,3.53,5.12,0,21,3.53,5.12,0,21,1.22,1.84,0,9,0.16,0.63,0,3,0.0,0.0,0,0,0.0,0.0,0,0
97235139_6300226807674159609-0,true,false,true,true,false,true,true,true,false,false,false,3,19,57,0.15789473056793213,0.05263157933950424,6.333333492279053,0.3333333432674408,19.0,3.0,1,0.02,true,1,0.02,true,18,0.32,0,0.0,21,0.37,2,0.04,18,0.32,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,17,0.3,1.07,0.32,1,3,5.16,4.25,0,16,5.16,4.25,0,16,0.81,1.39,0,5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
saschastab (7).html-0,false,false,true,true,false,true,true,false,false,false,false,5,99,495,0.05050504952669144,0.010101010091602802,19.799999237060547,0.20000000298023224,99.0,5.0,1,0.0,true,1,0.0,true,132,0.27,0,0.0,102,0.21,0,0.0,0,0.0,0,0.0,0,0.0,495,1.0,0,0.0,0,0.0,97,0.2,1.08,0.54,1,9,2.49,4.78,0,53,2.49,4.78,0,53,2.09,1.17,0,3,0.54,0.51,0,2,0.0,0.0,0,0,0.0,0.0,0,0
38528645_3909299624746386302-0,false,false,false,true,false,false,false,false,false,false,true,8,23,184,0.3478260934352875,0.043478261679410934,2.875,0.125,23.0,8.0,0,0.0,false,0,0.0,false,108,0.59,0,0.0,56,0.3,0,0.0,0,0.0,0,0.0,0,0.0,184,1.0,0,0.0,0,0.0,0,0.0,1.21,0.41,1,2,3.35,4.99,0,20,3.35,4.99,0,20,1.49,2.06,0,9,0.23,0.73,0,3,0.0,0.0,0,0,0.0,0.0,0,0
Number of nobel prize winners.html-0,false,false,false,false,false,false,true,false,false,false,true,2,37,74,0.054054055362939835,0.027027027681469917,18.5,0.5,37.0,2.0,0,0.0,false,0,0.0,false,36,0.49,0,0.0,38,0.51,0,0.0,0,0.0,0,0.0,2,0.03,72,0.97,0,0.0,0,0.0,32,0.43,1.09,0.29,1,2,4.03,4.38,0,14,4.03,4.38,0,14,0.53,0.58,0,2,0.04,0.2,0,1,0.05,0.33,0,2,0.0,0.0,0,0
health.ny.gov.html-0,true,false,true,true,false,true,true,true,false,false,true,2,33,66,0.06060606241226196,0.03030303120613098,16.5,0.5,33.0,2.0,1,0.02,true,1,0.02,true,32,0.48,0,0.0,34,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.45,1.17,0.69,1,6,4.52,5.91,0,35,4.52,5.91,0,35,1.94,2.01,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
countries with english as official language.html-0,false,false,true,false,false,false,false,false,false,false,true,4,96,384,0.0416666679084301,0.010416666977107525,24.0,0.25,96.0,4.0,0,0.0,false,0,0.0,false,0,0.0,120,0.31,254,0.66,0,0.0,0,0.0,0,0.0,4,0.01,380,0.99,0,0.0,0,0.0,71,0.18,3.32,5.81,1,40,20.85,38.45,0,247,20.85,38.45,0,247,0.47,2.45,0,33,0.66,2.09,0,24,0.04,0.41,0,4,0.0,0.0,0,0
95.html-0,true,false,true,true,false,true,true,true,false,false,true,2,274,548,0.007299270015209913,0.0036496350076049566,137.0,0.5,274.0,2.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,275,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,191,0.35,1.49,1.01,1,7,6.72,7.49,1,44,6.72,7.49,1,44,11.2,11.52,0,70,0.74,0.97,0,9,0.0,0.0,0,0,0.0,0.0,0,0
Countries with aircraft carriers.html-0,false,false,false,false,false,false,true,false,false,false,true,2,15,30,0.13333334028720856,0.06666667014360428,7.5,0.5,15.0,2.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,21,0.7,0,0.0,0,0.0,0,0.0,2,0.07,28,0.93,0,0.0,0,0.0,13,0.43,1.73,0.91,1,3,9.9,3.13,5,14,9.9,3.13,5,14,0.33,0.55,0,2,0.0,0.0,0,0,0.13,0.51,0,2,0.0,0.0,0,0
geohive.com.html-0,false,false,true,true,false,true,true,true,false,false,false,4,52,208,0.07692307978868484,0.01923076994717121,13.0,0.25,52.0,4.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,54,0.26,0,0.0,2,0.01,0,0.0,4,0.02,104,0.5,0,0.0,0,0.0,47,0.23,1.38,2.23,1,17,5.72,17.19,1,125,5.72,17.19,1,125,4.13,3.37,0,10,1.29,1.14,0,7,0.08,0.55,0,4,0.0,0.0,0,0
history1900s.about.com.html-0,true,false,true,true,false,true,true,true,false,false,false,3,24,72,0.125,0.0416666679084301,8.0,0.3333333432674408,24.0,3.0,1,0.01,true,1,0.01,true,4,0.06,0,0.0,26,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.25,1.06,0.29,1,3,3.86,4.62,0,25,3.86,4.62,0,25,3.25,2.7,0,7,0.71,0.62,0,2,0.0,0.0,0,0,0.0,0.0,0,0
Global household solid fuel usage.html-0,true,false,true,true,false,true,true,true,false,false,false,3,174,522,0.017241379246115685,0.005747126415371895,58.0,0.3333333432674408,174.0,3.0,1,0.0,true,1,0.0,true,267,0.51,0,0.0,176,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,163,0.31,1.13,0.53,1,6,3.35,5.62,0,41,3.35,5.62,0,41,1.99,1.72,0,4,0.17,0.41,0,3,0.0,0.0,0,0,0.0,0.0,0,0
43170891_5375797964598844179-1,false,false,true,true,false,true,true,false,false,false,true,5,16,80,0.3125,0.0625,3.200000047683716,0.20000000298023224,16.0,5.0,1,0.01,true,1,0.01,true,30,0.38,0,0.0,35,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.19,2.15,1.54,1,6,7.35,6.58,0,20,7.35,6.58,0,20,2.89,4.08,0,11,0.56,1.18,0,3,0.0,0.0,0,0,0.0,0.0,0,0
53931484_4241092379491159965-0,false,false,false,true,false,true,true,true,false,false,false,14,109,1526,0.12844036519527435,0.00917431153357029,7.785714149475098,0.0714285746216774,109.0,14.0,1,0.0,true,1,0.0,true,0,0.0,834,0.55,460,0.3,7,0.0,231,0.15,0,0.0,0,0.0,109,0.07,0,0.0,0,0.0,103,0.07,1.52,1.37,1,12,6.25,11.6,0,89,6.25,11.6,0,89,0.01,0.08,0,1,0.13,0.51,0,5,0.0,0.0,0,0,0.0,0.0,0,0
Countries surface area.html-0,false,false,true,false,false,false,true,false,false,false,true,2,235,470,0.008510638028383255,0.0042553190141916275,117.5,0.5,235.0,2.0,0,0.0,false,0,0.0,false,53,0.11,0,0.0,236,0.5,0,0.0,0,0.0,0,0.0,2,0.0,468,1.0,0,0.0,0,0.0,184,0.39,1.2,0.59,1,5,5.2,5.68,0,33,5.2,5.68,0,33,2.5,2.73,0,8,0.48,0.62,0,2,0.01,0.13,0,2,0.0,0.0,0,0
6239391_682246689531838689-0,true,false,true,true,false,true,true,true,false,false,false,2,240,480,0.008333333767950535,0.004166666883975267,120.0,0.5,240.0,2.0,1,0.0,true,1,0.0,true,0,0.0,1,0.0,394,0.82,0,0.0,1,0.0,0,0.0,0,0.0,239,0.5,0,0.0,0,0.0,186,0.39,4.05,7.59,1,45,25.34,45.42,0,261,25.34,45.42,0,261,0.32,1.77,0,14,1.34,1.68,0,13,0.0,0.0,0,0,0.0,0.0,0,0
43170891_5375797964598844179-0,false,false,true,true,false,true,true,false,false,false,true,5,17,85,0.29411765933036804,0.05882352963089943,3.4000000953674316,0.20000000298023224,17.0,5.0,1,0.01,true,1,0.01,true,32,0.38,0,0.0,37,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.18,2.08,1.4,1,6,6.99,6.39,0,18,6.99,6.39,0,18,2.91,4.08,0,11,0.61,1.2,0,3,0.0,0.0,0,0,0.0,0.0,0,0
21825879_7618389530293736423-0,false,false,false,true,false,false,false,false,false,false,true,7,8,56,0.875,0.125,1.1428571939468384,0.1428571492433548,8.0,7.0,0,0.0,false,0,0.0,false,19,0.34,0,0.0,34,0.61,5,0.09,0,0.0,0,0.0,0,0.0,49,0.88,0,0.0,0,0.0,6,0.11,1.11,0.41,1,3,4.68,4.06,0,16,4.68,4.06,0,16,1.46,1.92,0,4,0.04,0.19,0,1,0.0,0.0,0,0,0.0,0.0,0,0
theguardian.com-pisa-results-country-best-reading-maths-science.html-0,false,false,true,true,false,true,false,true,false,false,false,5,67,335,0.0746268630027771,0.014925372786819935,13.399999618530273,0.20000000298023224,67.0,5.0,1,0.0,true,1,0.0,true,264,0.79,0,0.0,71,0.21,3,0.01,0,0.0,0,0.0,0,0.0,335,1.0,335,1.0,335,1.0,60,0.18,1.06,0.44,1,6,1.83,4.11,0,28,1.83,4.11,0,28,2.17,1.2,0,4,0.02,0.14,0,1,0.0,0.0,0,0,0.0,0.0,0,0
buddhanet.net.html-0,true,false,true,true,false,true,true,true,false,false,false,2,11,22,0.1818181872367859,0.09090909361839294,5.5,0.5,11.0,2.0,1,0.05,true,1,0.05,true,0,0.0,0,0.0,12,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.45,2.09,0.97,1,3,5.36,4.15,2,19,5.36,4.15,2,19,3.5,3.95,0,9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
44886807_7709104733558184847-0,false,false,false,true,false,false,true,false,false,false,false,7,19,133,0.3684210479259491,0.05263157933950424,2.7142856121063232,0.1428571492433548,19.0,7.0,0,0.0,false,0,0.0,false,47,0.35,0,0.0,35,0.26,0,0.0,0,0.0,0,0.0,6,0.05,0,0.0,0,0.0,0,0.0,15,0.11,1.79,2.32,1,12,6.63,16.16,0,80,6.63,16.16,0,80,3.03,1.98,0,8,0.58,0.68,0,3,0.14,0.63,0,3,0.0,0.0,0,0
53974743_4061112554789310133-0,false,false,false,true,false,false,false,false,false,false,true,8,23,184,0.3478260934352875,0.043478261679410934,2.875,0.125,23.0,8.0,0,0.0,false,0,0.0,false,102,0.55,0,0.0,68,0.37,0,0.0,0,0.0,0,0.0,0,0.0,184,1.0,0,0.0,0,0.0,0,0.0,1.21,0.41,1,2,3.61,5.05,0,20,3.61,5.05,0,20,1.2,1.75,0,9,0.15,0.6,0,3,0.0,0.0,0,0,0.0,0.0,0,0
shoes.about.com.html-0,false,false,false,true,false,false,false,false,false,false,false,7,12,84,0.5833333134651184,0.0833333358168602,1.7142857313156128,0.1428571492433548,12.0,7.0,0,0.0,false,0,0.0,false,43,0.51,0,0.0,7,0.08,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.06,1.02,0.22,1,3,0.93,1.87,0,11,0.93,1.87,0,11,1.61,0.91,0,3,0.42,0.5,0,1,0.0,0.0,0,0,0.0,0.0,0,0
Alphabetical List of Countries  3.html-0,true,false,false,true,false,true,true,true,false,false,true,7,60,420,0.11666666716337204,0.01666666753590107,8.571428298950195,0.1428571492433548,60.0,7.0,1,0.0,true,1,0.0,true,9,0.02,0,0.0,183,0.44,58,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,0.09,1.17,0.45,1,4,3.55,4.14,0,27,3.55,4.14,0,27,3.46,2.78,0,10,1.07,0.82,0,4,0.0,0.0,0,0,0.0,0.0,0,0
90149313_9091271417297088762-0,true,false,true,true,false,true,true,true,false,false,false,2,239,478,0.008368200622498989,0.0041841003112494946,119.5,0.5,239.0,2.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,241,0.5,0,0.0,0,0.0,0,0.0,0,0.0,238,0.5,0,0.0,0,0.0,186,0.39,3.23,2.68,1,29,17.47,15.32,3,191,17.47,15.32,3,191,3.54,3.78,0,10,3.53,3.76,0,15,0.0,0.0,0,0,0.0,0.0,0,0
79168537_7804069062781839532-0,true,false,true,true,false,true,true,true,false,false,true,3,18,54,0.1666666716337204,0.0555555559694767,6.0,0.3333333432674408,18.0,3.0,1,0.02,true,1,0.02,true,0,0.0,0,0.0,53,0.98,0,0.0,0,0.0,0,0.0,0,0.0,3,0.06,5,0.09,0,0.0,15,0.28,6.39,5.04,1,16,31.56,32.13,1,104,31.56,32.13,1,104,7.8,8.54,0,24,3.41,3.45,0,12,0.0,0.0,0,0,0.0,0.0,0,0
17066418_2850669446383589458-0,false,false,true,true,false,false,true,false,false,false,false,6,92,552,0.06521739065647125,0.010869565419852734,15.333333015441895,0.1666666716337204,92.0,6.0,0,0.0,false,0,0.0,false,91,0.16,0,0.0,423,0.77,51,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56,0.1,1.97,2.44,1,18,8.45,13.89,0,114,8.45,13.89,0,114,1.48,2.38,0,31,0.6,1.57,0,13,0.0,0.0,0,0,0.0,0.0,0,0
Number of endangered languages by country.html-0,true,false,true,true,false,true,true,false,false,false,false,7,161,1127,0.043478261679410934,0.006211180239915848,23.0,0.1428571492433548,161.0,7.0,1,0.0,true,1,0.0,true,160,0.14,318,0.28,647,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,140,0.12,4.51,12.24,1,166,32.46,101.26,0,1385,32.46,101.26,0,1385,0.2,0.54,0,3,3.31,11.02,0,162,0.0,0.0,0,0,0.0,0.0,0,0
94229113_6285718183093205763-0,false,false,true,true,false,true,true,true,false,false,true,6,37,222,0.1621621549129486,0.027027027681469917,6.166666507720947,0.1666666716337204,37.0,6.0,1,0.0,true,1,0.0,true,39,0.18,0,0.0,141,0.64,25,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.15,1.36,0.52,1,3,4.86,5.24,0,29,4.86,5.24,0,29,1.18,1.43,0,4,0.2,0.41,0,2,0.0,0.0,0,0,0.0,0.0,0,0
15594455_1468833766280336348-0,false,false,false,false,false,false,false,false,false,false,false,8,56,448,0.1428571492433548,0.01785714365541935,7.0,0.125,56.0,8.0,0,0.0,false,0,0.0,false,52,0.12,0,0.0,141,0.31,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.05,1.09,0.36,1,3,3.26,4.23,0,20,3.26,4.23,0,20,0.22,0.62,0,4,0.04,0.27,0,2,0.0,0.0,0,0,0.0,0.0,0,0
ngureco.hubpages.com.html-0,false,false,true,true,false,true,true,false,false,false,false,3,76,228,0.03947368264198303,0.01315789483487606,25.33333396911621,0.3333333432674408,76.0,3.0,1,0.0,true,1,0.0,true,150,0.66,0,0.0,78,0.34,0,0.0,0,0.0,0,0.0,0,0.0,228,1.0,0,0.0,0,0.0,59,0.26,1.14,0.55,1,7,3.14,5.06,0,28,3.14,5.06,0,28,1.62,1.26,0,3,0.01,0.11,0,1,0.0,0.0,0,0,0.0,0.0,0,0
3.html-0,true,false,false,true,false,true,false,true,false,true,false,5,50,250,0.10000000149011612,0.019999999552965164,10.0,0.20000000298023224,50.0,5.0,1,0.0,true,1,0.0,true,2,0.01,2,0.01,54,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,0.2,0,0.0,0,0.0,1.33,0.7,1,5,5.03,5.54,0,27,5.03,5.54,0,27,2.99,2.64,0,8,0.64,0.59,0,2,0.0,0.0,0,0,0.0,0.0,0,0
whichcountry.co.html-1,false,false,true,true,false,true,true,true,false,false,true,5,4,20,1.25,0.25,0.800000011920929,0.20000000298023224,4.0,5.0,1,0.05,true,1,0.05,true,3,0.15,0,0.0,14,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,3,0.15,1.45,0.76,1,4,7.55,6.47,0,21,7.55,6.47,0,21,1.4,1.88,0,5,0.85,1.18,0,4,0.0,0.0,0,0,0.0,0.0,0,0
Universal health care.html-0,false,true,false,false,true,false,false,false,true,true,false,4,247,988,0.016194332391023636,0.004048583097755909,61.75,0.25,247.0,4.0,0,0.0,false,0,0.0,false,36,0.04,421,0.43,529,0.54,149,0.15,0,0.0,0,0.0,4,0.0,984,1.0,0,0.0,0,0.0,183,0.19,3.1,9.23,1,111,16.9,62.14,0,809,16.9,62.14,0,809,0.2,0.94,0,11,0.26,1.4,0,19,0.02,0.25,0,4,0.0,0.0,0,0
90.html-0,false,false,false,true,false,true,false,true,false,false,true,3,214,642,0.014018691144883633,0.004672897048294544,71.33333587646484,0.3333333432674408,214.0,3.0,1,0.0,true,1,0.0,true,229,0.36,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.12,0.46,1,5,3.68,5.4,0,34,3.68,5.4,0,34,2.15,1.86,0,6,0.3,0.46,0,1,0.0,0.0,0,0,0.0,0.0,0,0
Crude divorce rates.html-0,true,false,true,true,false,true,true,true,false,false,false,4,164,656,0.024390242993831635,0.006097560748457909,41.0,0.25,164.0,4.0,1,0.0,true,1,0.0,true,224,0.34,0,0.0,166,0.25,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124,0.19,1.14,0.55,1,6,3.19,5.69,0,41,3.19,5.69,0,41,2.64,1.76,0,7,0.43,0.52,0,3,0.0,0.0,0,0,0.0,0.0,0,0
