tableId,label,length,numberOfIndex,percentageOfIndex,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalised,percentageOfCellsAllCapitalised,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,hasStyleClass,hasInlineStyle,avgNumberOfWords,minNumberOfWords,maxNumberOfWords,sdNumberOfWords,avgNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,sdNumberOfCharacters,avgNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,sdNumberOfLetters,avgNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,sdNumberOfNumbers,avgNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,avgRowspan,minRowspan,maxRowspan,sdRowspan,avgColspan,minColspan,maxColspan,sdColspan
Smoking ban around countries.html-0,false,194,1,0.005154639016836882,0,0.0,0,0.0,194,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005154639016836882,193,0.9948453903198242,0,0.0,false,false,2.0,2,2,0.0,9.27,6,17,3.0,9.27,6,17,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.01,0,2,0.0
Smoking ban around countries.html-0,true,194,0,0.0,0,0.0,0,0.0,194,1.0,0,0.0,0,0.0,0,0.0,181,0.9329897165298462,0,0.0,1,0.005154639016836882,193,0.9948453903198242,0,0.0,false,false,1.3,1,5,1.0,8.72,4,33,5.0,8.72,4,33,5.0,0.0,0,0,0.0,0.05,0,1,0.0,0.0,0,0,0.0,0.01,0,2,0.0
47535278_6335293790778928458-0,false,4,8,2.0,3,0.75,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.25,1,2,1.0,0.5,0,2,1.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
47535278_6335293790778928458-0,false,4,9,2.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.25,2,3,1.0,1.5,1,3,1.0,0.75,0,1,1.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
47535278_6335293790778928458-0,false,4,6,1.5,3,0.75,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.0,1,1,0.0,0.25,0,1,1.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
47535278_6335293790778928458-0,false,4,7,1.75,3,0.75,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.25,1,2,1.0,0.5,0,2,1.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
47535278_6335293790778928458-0,false,4,4,1.0,3,0.75,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.0,1,1,0.0,0.25,0,1,1.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
treasury.govt.nz.html-0,false,1,6,6.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,false,false,3.0,3,3,0.0,21.0,21,21,0.0,21.0,21,21,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2.0,2,2,0.0
47535278_6335293790778928458-0,false,4,5,1.25,3,0.75,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.0,1,1,0.0,0.25,0,1,1.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
treasury.govt.nz.html-0,false,14,5,0.3571428656578064,0,0.0,0,0.0,2,0.1428571492433548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0714285746216774,0,0.0,0,0.0,false,false,1.14,1,3,1.0,9.57,5,21,3.0,2.71,1,21,5.0,6.86,0,8,3.0,0.86,0,1,0.0,0.0,0,0,0.0,0.14,0,2,1.0
47535278_6335293790778928458-0,true,4,2,0.5,0,0.0,0,0.0,4,1.0,3,0.75,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,6.0,4,9,2.0,6.0,4,9,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
treasury.govt.nz.html-0,false,14,4,0.2857142984867096,0,0.0,0,0.0,1,0.0714285746216774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0714285746216774,0,0.0,0,0.0,false,false,1.29,1,4,1.0,4.93,3,24,6.0,3.0,1,24,6.0,1.93,0,3,1.0,1.0,0,2,0.0,0.0,0,0,0.0,0.14,0,2,1.0
47535278_6335293790778928458-0,false,4,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,8.0,5,9,2.0,5.5,5,6,1.0,2.5,0,4,2.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
treasury.govt.nz.html-0,false,14,3,0.2142857164144516,0,0.0,0,0.0,2,0.1428571492433548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0714285746216774,0,0.0,0,0.0,false,false,1.21,1,4,1.0,9.79,5,24,4.0,2.93,1,24,6.0,6.86,0,8,3.0,0.86,0,1,0.0,0.0,0,0,0.0,0.14,0,2,1.0
73297118_4577947950000217202-0,true,26,2,0.07692307978868484,0,0.0,0,0.0,26,1.0,0,0.0,0,0.0,1,0.03846153989434242,19,0.7307692170143127,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.15,1,2,0.0,8.0,5,14,3.0,8.0,5,14,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
73297118_4577947950000217202-0,false,26,1,0.03846153989434242,0,0.0,0,0.0,26,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.42,1,3,1.0,13.5,5,18,4.0,13.5,5,18,4.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
73297118_4577947950000217202-0,false,26,0,0.0,0,0.0,0,0.0,1,0.03846153989434242,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.69,2,4,1.0,1.12,1,4,1.0,1.58,0,2,1.0,0.96,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
73297118_4577947950000217202-0,false,26,3,0.11538461595773697,0,0.0,0,0.0,1,0.03846153989434242,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,9.77,4,10,1.0,2.08,2,4,0.0,7.69,0,8,2.0,1.92,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,0,0.0,0,0.0,13,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,24,5,0.2083333283662796,23,0.9583333134651184,0,0.0,1,0.0416666679084301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0,false,false,1.0,1,1,0.0,1.13,1,4,1.0,0.17,0,4,1.0,0.96,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
80328866_6920377632781155670-0,false,279,3,0.01075268816202879,0,0.0,25,0.08960573375225067,250,0.8960573673248291,1,0.00358422938734293,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.9,1,6,1.0,15.17,0,52,9.0,15.17,0,52,9.0,0.0,0,0,0.0,0.42,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,1,0.07692307978868484,0,0.0,0,0.0,12,0.9230769276618958,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.9230769276618958,0,0.0,false,false,2.54,1,3,1.0,16.38,4,22,5.0,16.38,4,22,5.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,24,4,0.1666666716337204,23,0.9583333134651184,0,0.0,1,0.0416666679084301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0,false,false,1.0,1,1,0.0,1.71,1,4,1.0,0.17,0,4,1.0,1.54,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
80328866_6920377632781155670-0,false,279,2,0.00716845877468586,0,0.0,0,0.0,278,0.9964157938957214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.16,1,4,0.0,8.27,3,19,3.0,8.27,3,19,3.0,0.0,0,0,0.0,0.41,0,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,2,0.1538461595773697,0,0.0,0,0.0,8,0.6153846383094788,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,3.31,1,4,1.0,18.69,5,26,7.0,18.69,5,26,7.0,0.0,0,0,0.0,1.0,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,1,7,7.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,false,false,1.0,1,1,0.0,3.0,3,3,0.0,3.0,3,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,3,0.23076923191547394,6,0.4615384638309479,0,0.0,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,4.08,1,6,2.0,0.92,0,6,2.0,3.15,0,5,2.0,0.46,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,1,6,6.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,false,false,1.0,1,1,0.0,4.0,4,4,0.0,4.0,4,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
80328866_6920377632781155670-0,false,279,4,0.01433691754937172,0,0.0,6,0.02150537632405758,271,0.9713261723518372,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.69,1,9,1.0,20.23,0,62,9.0,20.23,0,62,9.0,0.0,0,0,0.0,0.46,0,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,4,0.3076923191547394,6,0.4615384638309479,0,0.0,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,4.31,1,7,2.0,1.0,0,7,2.0,3.31,0,6,2.0,0.46,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,47,1,0.021276595070958138,23,0.4893617033958435,0,0.0,24,0.5106382966041565,2,0.042553190141916275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,1.0,0,0.0,false,false,1.04,1,2,0.0,4.02,1,12,3.0,3.21,0,12,4.0,0.81,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,5,0.38461539149284363,0,0.0,0,0.0,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,3.31,3,6,1.0,1.38,1,6,1.0,1.92,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,47,0,0.0,10,0.21276596188545227,0,0.0,37,0.7872340679168701,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,1.0,0,0.0,false,false,1.53,1,3,1.0,8.04,1,20,6.0,7.81,0,20,7.0,0.23,0,2,0.0,0.04,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,6,0.4615384638309479,0,0.0,12,0.9230769276618958,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.08,1,2,0.0,0.77,0,10,3.0,0.77,0,10,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,24,3,0.125,23,0.9583333134651184,0,0.0,1,0.0416666679084301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0,false,false,1.0,1,1,0.0,1.88,1,4,1.0,0.17,0,4,1.0,1.71,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
80328866_6920377632781155670-0,false,279,1,0.00358422938734293,0,0.0,0,0.0,278,0.9964157938957214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.04,1,2,0.0,6.09,3,17,2.0,6.09,3,17,2.0,0.0,0,0,0.0,0.1,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
51627597_5882514462493585991-0,false,13,7,0.5384615659713745,6,0.4615384638309479,6,0.4615384638309479,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,1.15,0,5,1.0,0.08,0,1,0.0,1.08,0,4,1.0,0.08,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88309108_194526796238734630-0,false,24,2,0.0833333358168602,0,0.0,0,0.0,14,0.5833333134651184,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0,false,false,1.38,1,2,0.0,9.54,5,14,3.0,7.13,3,14,3.0,2.42,0,9,4.0,0.92,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
80328866_6920377632781155670-0,true,279,0,0.0,0,0.0,0,0.0,279,1.0,262,0.939068078994751,0,0.0,1,0.00358422938734293,271,0.9713261723518372,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.06,1,2,0.0,7.06,3,14,2.0,7.06,3,14,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,0,0.0,46,0.978723406791687,0,0.0,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.81,1,2,0.0,0.04,0,2,0.0,1.77,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,3,0.06382978707551956,46,0.978723406791687,0,0.0,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.02,1,2,0.0,0.02,0,1,0.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,4,0.08510638028383255,46,0.978723406791687,0,0.0,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.02,1,2,0.0,0.02,0,1,0.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,1,0.021276595070958138,0,0.0,0,0.0,47,1.0,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.62,1,5,1.0,15.26,4,27,5.0,15.26,4,27,5.0,0.0,0,0,0.0,0.04,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,true,47,2,0.042553190141916275,0,0.0,0,0.0,47,1.0,1,0.021276595070958138,0,0.0,1,0.021276595070958138,46,0.978723406791687,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.23,1,2,0.0,7.3,4,12,2.0,7.3,4,12,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,8,0.1702127605676651,46,0.978723406791687,0,0.0,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,2,0.0,1.23,1,10,1.0,0.21,0,10,1.0,1.02,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,7,0.1489361673593521,46,0.978723406791687,0,0.0,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.09,1,5,1.0,0.11,0,5,1.0,0.98,0,1,0.0,0.02,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
treasury.govt.nz.html-0,true,27,0,0.0,0,0.0,1,0.03703703731298447,13,0.48148149251937866,0,0.0,0,0.0,1,0.03703703731298447,11,0.40740740299224854,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.11,1,2,0.0,5.78,0,14,3.0,4.44,0,14,4.0,1.33,0,3,2.0,0.48,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
47535278_6335293790778928458-0,false,4,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,8.5,4,10,3.0,2.5,2,4,1.0,6.0,0,8,4.0,1.5,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,6,0.12765957415103912,46,0.978723406791687,0,0.0,1,0.021276595070958138,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.02,1,2,0.0,0.04,0,2,0.0,0.98,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
treasury.govt.nz.html-0,false,14,1,0.0714285746216774,0,0.0,0,0.0,2,0.1428571492433548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0714285746216774,0,0.0,0,0.0,false,false,1.21,1,4,1.0,9.93,5,26,5.0,3.07,1,26,7.0,6.86,0,8,3.0,0.86,0,1,0.0,0.0,0,0,0.0,0.14,0,2,1.0
47535278_6335293790778928458-0,false,4,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.5,1,3,1.0,1.5,1,3,1.0,0.0,0,0,0.0,0.25,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
rsssf.com.html-1,false,47,5,0.10638298094272614,46,0.978723406791687,0,0.0,1,0.021276595070958138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.02,1,2,0.0,0.02,0,1,0.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
treasury.govt.nz.html-0,false,14,2,0.1428571492433548,0,0.0,0,0.0,1,0.0714285746216774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0714285746216774,0,0.0,0,0.0,false,false,1.29,1,4,1.0,5.07,3,26,6.0,3.07,1,26,7.0,2.0,0,3,1.0,0.93,0,1,0.0,0.0,0,0,0.0,0.14,0,2,1.0
10805443_3820226652676022379-0,false,10,0,0.0,0,0.0,0,0.0,1,0.10000000149011612,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,10.7,2,14,3.0,2.9,2,3,0.0,7.8,0,11,3.0,2.7,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
10805443_3820226652676022379-0,false,10,1,0.10000000149011612,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.1,1,2,0.0,8.2,4,9,2.0,8.2,4,9,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
10805443_3820226652676022379-0,false,10,2,0.20000000298023224,0,0.0,0,0.0,1,0.10000000149011612,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,12.9,9,14,1.0,2.1,1,9,2.0,10.8,0,12,4.0,1.2,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
90149313_9091271417297088762-0,false,239,1,0.0041841003112494946,0,0.0,0,0.0,2,0.008368200622498989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,238,0.9958158731460571,0,0.0,false,false,5.07,1,29,3.0,32.6,3,199,18.0,25.52,3,191,18.0,7.08,0,10,2.0,7.0,0,15,2.0,0.0,0,0,0.0,0.0,0,0,0.0
90149313_9091271417297088762-0,true,239,0,0.0,0,0.0,0,0.0,239,1.0,0,0.0,0,0.0,1,0.0041841003112494946,186,0.7782427072525024,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.39,1,5,1.0,9.41,4,33,5.0,9.41,4,33,5.0,0.0,0,0,0.0,0.05,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
www-958.ibm.com.html-0,true,16,1,0.0625,0,0.0,0,0.0,15,0.9375,0,0.0,0,0.0,0,0.0,10,0.625,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.44,1,5,1.0,17.25,3,41,8.0,17.25,3,41,8.0,0.0,0,0,0.0,0.38,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
World press freedom index.html-0,false,184,5,0.027173912152647972,169,0.91847825050354,14,0.07608695328235626,1,0.005434782709926367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.22,0,11,1.0,0.04,0,7,1.0,2.18,0,4,1.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
www-958.ibm.com.html-0,false,15,2,0.13333334028720856,4,0.2666666805744171,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.53,1,4,1.0,0.87,0,3,1.0,1.67,0,3,1.0,0.87,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
World press freedom index.html-0,false,184,6,0.032608695328235626,168,0.9130434989929199,15,0.08152174204587936,1,0.005434782709926367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.21,0,11,1.0,0.04,0,7,1.0,2.17,0,4,1.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
World press freedom index.html-0,false,184,3,0.016304347664117813,172,0.9347826242446899,11,0.05978260934352875,1,0.005434782709926367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.29,0,11,1.0,0.04,0,7,1.0,2.25,0,4,1.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
World press freedom index.html-0,false,184,4,0.021739130839705467,173,0.9402173757553101,10,0.054347824305295944,1,0.005434782709926367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.27,0,11,1.0,0.04,0,7,1.0,2.23,0,4,1.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
World press freedom index.html-0,false,184,1,0.005434782709926367,0,0.0,6,0.032608695328235626,178,0.967391312122345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.07,1,3,0.0,18.66,0,22,4.0,18.66,0,22,4.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
33614880_1875516406917529528-0,false,21,2,0.095238097012043,0,0.0,0,0.0,4,0.190476194024086,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,false,false,1.05,1,2,0.0,10.9,6,12,2.0,4.0,3,10,2.0,6.9,0,9,4.0,2.33,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
County software piracy losses.html-0,false,112,4,0.0357142873108387,101,0.9017857313156128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.05,1,7,1.0,2.86,1,49,5.0,0.49,0,45,4.0,2.37,1,4,1.0,0.12,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
World press freedom index.html-0,false,184,2,0.010869565419852734,177,0.9619565010070801,6,0.032608695328235626,1,0.005434782709926367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.35,0,11,1.0,0.04,0,7,1.0,2.32,0,4,1.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
33614880_1875516406917529528-0,false,21,3,0.1428571492433548,20,0.9523809552192688,0,0.0,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,false,false,1.0,1,1,0.0,2.1,2,4,0.0,0.19,0,4,1.0,1.9,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
County software piracy losses.html-0,false,112,5,0.0446428582072258,103,0.9196428656578064,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.05,1,7,1.0,2.7,1,49,5.0,0.47,0,45,4.0,2.22,1,4,1.0,0.1,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
33614880_1875516406917529528-0,false,41,0,0.0,17,0.4146341383457184,0,0.0,24,0.5853658318519592,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,1.0,0,0.0,false,false,1.51,1,3,1.0,7.9,1,20,7.0,7.29,0,20,7.0,0.61,0,2,1.0,0.02,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
